"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-03","10.4",,"18.2","23.5","15.2"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-04","10.9",,"17.2","20.0",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-05","2.8",,"17.1","20.4","13.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-06","2.0",,"17.4",,
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-07","1.0",,"17.8","22.3","14.0"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-08","0.0",,"18.2","22.2","13.7"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-09","0.0",,"17.4","21.3",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-10","15.0",,"16.9","21.9","14.0"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-11","0.0",,"16.7","21.1","12.4"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-12","1.0",,"18.6","22.3","15.2"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-13","20.6",,"17.1","20.5","15.3"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-14","1.5",,"15.8",,"15.1"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-15","58.9",,"15.9",,
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-16","0.8",,"16.2","18.9","14.5"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-17","0.0",,"19.5","25.2","13.1"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-18","0.0",,"21.3","26.5","14.9"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-19","0.0",,"20.0","24.5","15.1"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-20","0.0",,"19.6","24.4","14.5"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-21","0.0",,"19.9","25.1","13.7"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-22","0.0",,"20.1","24.5","14.7"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-23","0.0",,"19.5","24.6","13.7"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-24","2.8",,"18.9","24.8",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-25","20.8",,"18.9","23.9","15.3"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-26","1.8",,"18.1","21.3","15.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-27","0.5",,"18.0","21.4","15.4"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-28","0.0",,"17.9","20.7","15.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-29","0.0",,"17.3","20.9","14.3"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-30","0.0",,"17.6","21.8","12.5"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-07-31","15.5",,"16.1","19.9",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-01","7.6",,"15.0","18.6","12.6"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-02","11.7",,"15.7","19.7",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-03","11.4",,"16.3","20.7","12.5"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-04","0.3",,"17.1","21.3","12.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-05","0.0",,"19.0","23.3","15.1"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-06","8.6",,"18.0","20.6",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-07","1.5",,"16.4","20.4","13.6"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-08","5.8",,"15.7","19.3","14.0"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-09","9.4",,"16.1","19.7","13.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-10","10.9",,"16.8","21.6","13.4"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-11","0.0",,"17.3","22.0","12.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-12","0.0",,"19.7","25.4","14.4"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-13","0.0",,"19.2","23.8",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-14","0.0",,"18.3","24.1","12.6"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-15","0.0",,"20.1","27.0","14.7"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-16","6.9",,"14.7","17.6",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-17","4.3",,"13.4","15.4","11.1"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-18","0.5",,"16.5","18.3","14.1"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-19","0.0",,"16.8","19.3",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-20","0.5",,"18.3","22.4","14.4"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-21","32.5",,"19.2","24.8","14.3"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-22","7.1",,"16.9","18.6",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-23","1.3",,"17.5","19.3","16.3"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-24","0.0",,"17.1","21.6","12.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-25","0.0",,"16.8","22.0","11.6"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-26","1.5",,"15.7","17.2","14.7"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-27","0.0",,"15.3","19.4","10.3"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-28","1.3",,"16.4","20.1","13.1"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-29","1.0",,"15.3",,"12.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-30","0.0",,"17.2","19.9","14.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-08-31","0.0",,"17.1","21.0","14.6"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-01","0.0",,"16.3","18.8","14.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-02","0.0",,"17.1","21.6","11.7"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-03","0.0",,"18.7","24.6","12.5"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-04","0.0",,"17.2","21.5","13.7"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-05","0.0",,"19.3","25.1","14.3"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-06","0.0",,"19.2","25.6","13.2"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-07","0.0",,"20.4","26.6","14.1"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-08","0.0",,"20.7","27.5","14.2"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-09","7.4",,"20.7","25.3","17.6"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-10","7.6",,"18.7","21.8",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-11","0.0",,"17.1","20.1",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-12","0.0",,"16.2","20.8","11.8"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-13","0.0",,"16.6","21.0","12.3"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-14","2.8",,"17.9","21.3","13.3"
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-15","2.5",,"17.6","20.3",
"BE000006447","UCCLE, BE","50.8","4.35","104.0","2021-09-16","0.0",,"15.8","20.8","11.1"
