pm25,pm10,no2,station,covid,tun_del_parking,tun_lou_in_bas_midi_et_cambre,tun_montg_cambre,tun_ste_out_centre_et_bas_cambre,tun_vp_a12,time,station_subset,split_time
6.54166666666667,16.3083333333333,21.375,STA-BETR817,1537,17.00000000,1186.20833,549.62500000, 581.91667, 762.083333,2020-11-20T00:00:00Z,STA-BETR817_9,25
9.70833333333333,19.2666666666667,42.2291666666667,STA-BETR817,648,17.95833333,1249.62500,566.33333333, 593.83333, 780.583333,2020-11-21T00:00:00Z,STA-BETR817_9,26
9.77083333333333,16.1833333333333,15.7916666666667,STA-BETR817,364,13.08333333,1060.75000,402.25000000, 421.91667, 625.541667,2020-11-22T00:00:00Z,STA-BETR817_9,27
11.75,17.0375,13.1875,STA-BETR817,2139, 9.66666667, 817.41667,285.16666667, 331.04167, 477.125000,2020-11-23T00:00:00Z,STA-BETR817_9,28
14.875,23.975,37.0625,STA-BETR817,1434,19.00000000,1180.83333,545.25000000, 560.12500, 745.625000,2020-11-24T00:00:00Z,STA-BETR817_9,29
15.9791666666667,23.475,30.9291666666667,STA-BETR817,1484,16.83333333,1219.75000,555.91666667, 586.16667, 746.458333,2020-11-25T00:00:00Z,STA-BETR817_9,30
21.7083333333333,30.9958333333333,29.9166666666667,STA-BETR817,1267,18.75000000,1232.91667,554.37500000, 586.33333, 722.916667,2020-11-26T00:00:00Z,STA-BETR817_10,1
30.2708333333333,43.8708333333333,40.2583333333333,STA-BETR817,1582,19.70833333,1216.75000,571.75000000, 601.08333, 740.500000,2020-11-27T00:00:00Z,STA-BETR817_10,2
43.6041666666667,56.4958333333333,34.375,STA-BETR817,548,18.66666667,1258.79167,588.66666667, 604.83333, 756.458333,2020-11-28T00:00:00Z,STA-BETR817_10,3
28.1666666666667,35.475,31.9375,STA-BETR817,373,15.25000000,1096.20833,431.41666667, 456.95833, 647.000000,2020-11-29T00:00:00Z,STA-BETR817_10,4
42.4166666666667,47.5166666666667,23.7291666666667,STA-BETR817,1983,10.91666667, 861.25000,313.62500000, 338.75000, 468.500000,2020-11-30T00:00:00Z,STA-BETR817_10,5
31.2083333333333,37.0583333333333,26.8541666666667,STA-BETR817,1474,19.00000000,1211.00000,529.95833333, 585.75000, 740.916667,2020-12-01T00:00:00Z,STA-BETR817_10,6
7.89583333333333,17.5791666666667,23.3333333333333,STA-BETR817,1532,20.16666667,1250.29167,580.70833333, 629.33333, 768.000000,2020-12-02T00:00:00Z,STA-BETR817_10,7
18.1041666666667,25.8083333333333,29.9666666666667,STA-BETR817,1376,18.66666667,1255.87500,606.08333333, 625.70833, 767.500000,2020-12-03T00:00:00Z,STA-BETR817_10,8
7.83333333333333,12.5166666666667,18.6041666666667,STA-BETR817,1558,19.08333333,1232.29167,604.58333333, 661.87500, 781.541667,2020-12-04T00:00:00Z,STA-BETR817_10,9
3.85416666666667,9.1625,18.0208333333333,STA-BETR817,658,18.83333333,1303.87500,640.70833333, 673.58333, 813.666667,2020-12-05T00:00:00Z,STA-BETR817_10,10
10.9791666666667,16.3916666666667,25,STA-BETR817,450,14.79166667,1153.54167,458.54166667, 516.70833, 669.708333,2020-12-06T00:00:00Z,STA-BETR817_10,11
29.5416666666667,35.9958333333333,37.0291666666667,STA-BETR817,2098,10.39583333, 906.37500,323.37500000, 375.83333, 529.625000,2020-12-07T00:00:00Z,STA-BETR817_10,12
31.2291666666667,36.8291666666667,36.0416666666667,STA-BETR817,1539,19.91666667,1207.50000,572.70833333, 617.16667, 755.958333,2020-12-08T00:00:00Z,STA-BETR817_10,13
26.0208333333333,33.7458333333333,42.8958333333333,STA-BETR817,1648,18.41666667,1290.37500,598.37500000, 668.79167, 773.958333,2020-12-09T00:00:00Z,STA-BETR817_10,14
20.3333333333333,25.7583333333333,29.7791666666667,STA-BETR817,1589,19.66666667,1312.04167,589.54166667, 658.25000, 763.916667,2020-12-10T00:00:00Z,STA-BETR817_10,15
15.375,21.2875,28.7708333333333,STA-BETR817,1759,20.75000000,1284.29167,689.04166667, 682.20833, 755.083333,2020-12-11T00:00:00Z,STA-BETR817_10,16
11.3958333333333,15.8708333333333,25.4791666666667,STA-BETR817,1038,21.58333333,1323.25000,721.45833333, 685.29167, 802.166667,2020-12-12T00:00:00Z,STA-BETR817_10,17
19.5625,27.225,23.8416666666667,STA-BETR817,539,14.58333333,1129.00000,452.37500000, 511.33333, 687.916667,2020-12-13T00:00:00Z,STA-BETR817_10,18
7.5,13.6625,14.625,STA-BETR817,2527,10.75000000, 934.91667,327.08333333, 390.91667, 542.791667,2020-12-14T00:00:00Z,STA-BETR817_10,19
5.16666666666667,10.3291666666667,19.925,STA-BETR817,1994,19.70833333,1284.45833,585.04166667, 643.37500, 779.375000,2020-12-15T00:00:00Z,STA-BETR817_10,20
10.6666666666667,17.725,37.1875,STA-BETR817,1706,21.62500000,1336.20833,610.16666667, 695.16667, 773.666667,2020-12-16T00:00:00Z,STA-BETR817_10,21
9.04166666666667,14.7666666666667,21.5708333333333,STA-BETR817,1711,20.20833333,1331.08333,645.79166667, 703.87500, 799.958333,2020-12-17T00:00:00Z,STA-BETR817_10,22
7.47916666666667,14.225,23.1666666666667,STA-BETR817,1649,20.58333333,1338.66667,631.12500000, 709.20833, 794.208333,2020-12-18T00:00:00Z,STA-BETR817_10,23
6.9375,12.5791666666667,17.7166666666667,STA-BETR817,833,20.50000000,1371.41667,677.29166667, 734.16667, 810.791667,2020-12-19T00:00:00Z,STA-BETR817_10,24
7.25,12.0166666666667,13.0416666666667,STA-BETR817,493,14.83333333,1168.41667,431.83333333, 522.91667, 669.541667,2020-12-20T00:00:00Z,STA-BETR817_10,25
8.5,15.725,13.3541666666667,STA-BETR817,2036, 9.54166667, 943.95833,317.75000000, 388.95833, 540.875000,2020-12-21T00:00:00Z,STA-BETR817_10,26
4.8125,10.0583333333333,21.8666666666667,STA-BETR817,1605,15.29166667,1188.75000,500.95833333, 586.95833, 689.291667,2020-12-22T00:00:00Z,STA-BETR817_10,27
4.70833333333333,9.6625,19.4541666666667,STA-BETR817,1533,15.75000000,1273.00000,521.62500000, 642.95833, 709.375000,2020-12-23T00:00:00Z,STA-BETR817_10,28
3.70833333333333,9.30833333333333,17.3,STA-BETR817,1047,16.75000000,1262.08333,523.08333333, 635.79167, 694.166667,2020-12-24T00:00:00Z,STA-BETR817_10,29
3.8125,9.51666666666667,16.1458333333333,STA-BETR817,390,14.25000000,1137.62500,419.33333333, 547.16667, 667.416667,2020-12-25T00:00:00Z,STA-BETR817_10,30
6.04166666666667,11.8708333333333,24.9583333333333,STA-BETR817,788, 7.45833333, 730.58333,258.95833333, 282.12500, 485.458333,2020-12-26T00:00:00Z,STA-BETR817_11,1
6.4375,10.85,11.5,STA-BETR817,395, 8.58333333, 923.33333,325.95833333, 393.16667, 541.916667,2020-12-27T00:00:00Z,STA-BETR817_11,2
3.70833333333333,7.37083333333333,8.54166666666667,STA-BETR817,1761, 6.75000000, 727.75000,238.29166667, 275.75000, 433.291667,2020-12-28T00:00:00Z,STA-BETR817_11,3
8.625,13.5166666666667,28.8541666666667,STA-BETR817,1431,13.41666667,1076.50000,434.54166667, 483.45833, 638.875000,2020-12-29T00:00:00Z,STA-BETR817_11,4
17.9583333333333,23.2041666666667,30.1791666666667,STA-BETR817,1242,14.58333333,1123.54167,435.91666667, 527.20833, 644.125000,2020-12-30T00:00:00Z,STA-BETR817_11,5
14,18.6208333333333,25.8958333333333,STA-BETR817,969,15.00000000,1157.00000,468.20833333, 527.66667, 671.083333,2020-12-31T00:00:00Z,STA-BETR817_11,6
16.8458333333333,21.175,36.3416666666667,STA-BETR817,303,13.08333333,1102.04167,386.54166667, 481.16667, 637.708333,2021-01-01T00:00:00Z,STA-BETR817_11,7
19.8125,24.35,22.9375,STA-BETR817,709, 7.70833333, 648.45833,220.45833333, 242.33333, 415.458333,2021-01-02T00:00:00Z,STA-BETR817_11,8
29.8333333333333,35.6208333333333,26.7416666666667,STA-BETR817,448,11.33333333, 922.16667,344.70833333, 388.45833, 539.708333,2021-01-03T00:00:00Z,STA-BETR817_11,9
22.1666666666667,26.5166666666667,18.1041666666667,STA-BETR817,1931, 8.12500000, 790.58333,279.66666667, 314.25000, 449.625000,2021-01-04T00:00:00Z,STA-BETR817_11,10
8.5,12.1833333333333,15.6041666666667,STA-BETR817,1464,17.08333333,1154.83333,509.79166667, 566.04167, 699.666667,2021-01-05T00:00:00Z,STA-BETR817_11,11
13.5833333333333,17.2875,14.6875,STA-BETR817,1401,18.04166667,1188.66667,528.00000000, 594.83333, 701.333333,2021-01-06T00:00:00Z,STA-BETR817_11,12
12.8125,18.2875,28.2,STA-BETR817,1055,18.75000000,1205.12500,547.12500000, 597.37500, 731.166667,2021-01-07T00:00:00Z,STA-BETR817_11,13
6.91666666666667,12.6625,26.5,STA-BETR817,1148, 4.91666667, 176.75000, 99.83333333, 102.04167, 100.875000,2021-01-08T00:00:00Z,STA-BETR817_11,14
10.7083333333333,16.0166666666667,36.1583333333333,STA-BETR817,722, 0.08333333,   8.50000,  2.45833333,   2.25000,   4.708333,2021-01-09T00:00:00Z,STA-BETR817_11,15
19.3958333333333,25.4958333333333,46.9583333333333,STA-BETR817,501, 1.41666667,  92.91667, 34.04166667,  32.04167,  55.166667,2021-01-10T00:00:00Z,STA-BETR817_11,16
32.5,37.3916666666667,34.7291666666667,STA-BETR817,1693, 2.12500000, 191.41667, 71.66666667,  64.62500, 111.916667,2021-01-11T00:00:00Z,STA-BETR817_11,17
17.75,22.7875,22.7291666666667,STA-BETR817,1394,20.12500000,1216.16667,557.95833333, 601.95833, 736.458333,2021-01-12T00:00:00Z,STA-BETR817_11,18
4.16666666666667,10.1833333333333,22.125,STA-BETR817,1343,21.87500000,1235.62500,531.58333333, 634.50000, 769.666667,2021-01-13T00:00:00Z,STA-BETR817_11,19
12.3333333333333,20.6,35.3333333333333,STA-BETR817,1300,20.91666667,1249.25000,578.62500000, 628.45833, 755.958333,2021-01-14T00:00:00Z,STA-BETR817_11,20
9.14583333333333,15.6208333333333,27.7,STA-BETR817,1278,22.95833333,1259.66667,554.45833333, 636.16667, 757.166667,2021-01-15T00:00:00Z,STA-BETR817_11,21
17.4166666666667,25.4541666666667,38.5833333333333,STA-BETR817,698,21.75000000,1331.58333,620.16666667, 662.33333, 779.291667,2021-01-16T00:00:00Z,STA-BETR817_11,22
21.5625,27.3916666666667,30.075,STA-BETR817,438,14.29166667,1095.08333,446.87500000, 485.37500, 648.041667,2021-01-17T00:00:00Z,STA-BETR817_11,23
12.3958333333333,20.2875,17.9583333333333,STA-BETR817,1894, 9.70833333, 860.12500,320.58333333, 345.41667, 508.750000,2021-01-18T00:00:00Z,STA-BETR817_11,24
12.9583333333333,20.2666666666667,22.7583333333333,STA-BETR817,1470,20.95833333,1274.29167,579.00000000, 621.16667, 730.166667,2021-01-19T00:00:00Z,STA-BETR817_11,25
6.9375,11.0791666666667,12.25,STA-BETR817,1625,21.08333333,1267.58333,587.50000000, 637.79167, 779.416667,2021-01-20T00:00:00Z,STA-BETR817_11,26
5.89583333333333,11.3083333333333,14.9916666666667,STA-BETR817,1430,20.08333333,1301.87500,597.20833333, 647.75000, 784.833333,2021-01-21T00:00:00Z,STA-BETR817_11,27
4.05,10.3708333333333,15.2291666666667,STA-BETR817,1570,20.83333333,1316.58333,605.08333333, 678.37500, 778.791667,2021-01-22T00:00:00Z,STA-BETR817_11,28
10.0833333333333,18.0791666666667,36.7708333333333,STA-BETR817,803,23.95833333,1353.87500,641.50000000, 686.20833, 809.833333,2021-01-23T00:00:00Z,STA-BETR817_11,29
9.70833333333333,15.3083333333333,30.6666666666667,STA-BETR817,560,15.29166667,1170.66667,433.33333333, 531.79167, 675.625000,2021-01-24T00:00:00Z,STA-BETR817_11,30
10.0416666666667,14.8916666666667,18.5333333333333,STA-BETR817,2073,11.54166667, 898.58333,324.58333333, 365.20833, 541.416667,2021-01-25T00:00:00Z,STA-BETR817_12,1
14.125,20.6,28.7708333333333,STA-BETR817,1631,22.79166667,1266.50000,590.41666667, 633.12500, 768.750000,2021-01-26T00:00:00Z,STA-BETR817_12,2
9.83333333333333,19.2041666666667,28.9791666666667,STA-BETR817,1558,21.66666667,1304.04167,592.16666667, 666.37500, 784.750000,2021-01-27T00:00:00Z,STA-BETR817_12,3
16.9791666666667,21.975,27.4583333333333,STA-BETR817,1517,22.79166667,1288.04167,601.20833333, 658.33333, 780.708333,2021-01-28T00:00:00Z,STA-BETR817_12,4
7.97916666666667,13.0583333333333,24.9166666666667,STA-BETR817,1685,24.08333333,1243.83333,599.87500000, 659.66667, 791.500000,2021-01-29T00:00:00Z,STA-BETR817_12,5
8,15.3916666666667,18.1458333333333,STA-BETR817,850,24.16666667,1284.79167,643.83333333, 686.54167, 811.000000,2021-01-30T00:00:00Z,STA-BETR817_12,6
13.375,17.2875,17.6666666666667,STA-BETR817,556,17.08333333,1164.83333,469.50000000, 539.62500, 687.958333,2021-01-31T00:00:00Z,STA-BETR817_12,7
16.3125,20.0583333333333,18.2916666666667,STA-BETR817,1913,11.08333333, 932.29167,345.75000000, 397.75000, 554.250000,2021-02-01T00:00:00Z,STA-BETR817_12,8
22.1458333333333,26.9541666666667,31.8416666666667,STA-BETR817,1480,22.12500000,1294.59167,572.87500000, 630.33333, 748.250000,2021-02-02T00:00:00Z,STA-BETR817_12,9
13.3333333333333,20.5166666666667,21.1666666666667,STA-BETR817,1389,21.66666667,1562.30000,584.50000000, 654.70833, 783.666667,2021-02-03T00:00:00Z,STA-BETR817_12,10
7.04166666666667,12.8708333333333,27.9583333333333,STA-BETR817,1321,22.45833333,1555.73333,603.12500000, 639.58333, 772.458333,2021-02-04T00:00:00Z,STA-BETR817_12,11
9.47916666666667,18.6,29.5625,STA-BETR817,1363,24.66666667,1294.37500,600.16666667, 682.37500, 766.250000,2021-02-05T00:00:00Z,STA-BETR817_12,12
15,23.2666666666667,36.9583333333333,STA-BETR817,655,23.25000000,1375.20833,617.75000000, 706.20833, 801.291667,2021-02-06T00:00:00Z,STA-BETR817_12,13
22.7291666666667,27.3916666666667,24.4166666666667,STA-BETR817,371,14.33333333,1213.95833,494.33333333, 550.70833, 693.500000,2021-02-07T00:00:00Z,STA-BETR817_12,14
18.5416666666667,23.2583333333333,12.0625,STA-BETR817,1500,11.54166667, 849.16667,290.54166667, 351.79167, 523.625000,2021-02-08T00:00:00Z,STA-BETR817_12,15
17.4166666666667,22.8916666666667,15.3416666666667,STA-BETR817,1137,20.87500000,  27.92917,460.20833333, 538.95833, 701.583333,2021-02-09T00:00:00Z,STA-BETR817_12,16
16.4791666666667,21.2666666666667,23.6458333333333,STA-BETR817,1178,23.20833333,  54.52500,512.87500000, 596.20833, 739.833333,2021-02-10T00:00:00Z,STA-BETR817_12,17
15.1041666666667,19.8083333333333,24.45,STA-BETR817,1148,21.00000000,  80.62500,556.33333333, 617.83333, 740.708333,2021-02-11T00:00:00Z,STA-BETR817_12,18
15.9166666666667,21.4333333333333,38.7708333333333,STA-BETR817,1195,22.58333333, 106.72500,581.62500000, 399.33750, 757.083333,2021-02-12T00:00:00Z,STA-BETR817_12,19
16.1458333333333,21.7875,31.5291666666667,STA-BETR817,595,24.25000000, 132.82500,616.16666667, 883.12083, 799.416667,2021-02-13T00:00:00Z,STA-BETR817_12,20
10.2708333333333,16.7041666666667,26.2291666666667,STA-BETR817,403,12.91666667, 158.92500,481.58333333, 597.00000, 684.541667,2021-02-14T00:00:00Z,STA-BETR817_12,21
7.875,13.5791666666667,18.625,STA-BETR817,1689, 9.87500000, 185.02500,345.66666667, 407.50000, 577.958333,2021-02-15T00:00:00Z,STA-BETR817_12,22
13.2083333333333,19.6416666666667,26.6666666666667,STA-BETR817,1364,19.12500000, 211.12500,550.70833333, 603.91667, 748.500000,2021-02-16T00:00:00Z,STA-BETR817_12,23
8.77083333333333,15.9958333333333,20.8875,STA-BETR817,1495,19.19583333, 237.22500,560.08333333, 674.36667, 791.395833,2021-02-17T00:00:00Z,STA-BETR817_12,24
7.97916666666667,16.0375,16.4375,STA-BETR817,1435,17.20000000, 263.33750,573.20833333, 745.28333, 785.395833,2021-02-18T00:00:00Z,STA-BETR817_12,25
6.25,13.5375,15.1458333333333,STA-BETR817,1553,17.58333333, 289.43750,588.66666667, 581.31667, 746.625000,2021-02-19T00:00:00Z,STA-BETR817_12,26
9.95833333333333,17.35,24.2916666666667,STA-BETR817,848,20.79166667, 315.53750,610.91666667, 417.34583, 822.083333,2021-02-20T00:00:00Z,STA-BETR817_12,27
13.2916666666667,36.1,9.08333333333333,STA-BETR817,491,13.50000000, 341.63750,493.12500000, 253.37083, 750.500000,2021-02-21T00:00:00Z,STA-BETR817_12,28
11.0833333333333,21.35,17.6458333333333,STA-BETR817,1919,13.29166667, 367.73750,381.70833333,  89.40000, 595.583333,2021-02-22T00:00:00Z,STA-BETR817_12,29
14.8541666666667,45.1,25.9666666666667,STA-BETR817,1615,24.54166667, 393.83750,598.33333333, 636.12500, 765.708333,2021-02-23T00:00:00Z,STA-BETR817_12,30
17.125,48.3083333333333,21.3333333333333,STA-BETR817,1518,22.45833333, 419.93750,620.12500000, 677.41667, 797.916667,2021-02-24T00:00:00Z,STA-BETR817_13,1
19.875,54.2875,25.2166666666667,STA-BETR817,1387,21.66666667, 446.03750,637.08333333, 700.37500, 825.083333,2021-02-25T00:00:00Z,STA-BETR817_13,2
24.7083333333333,61.7041666666667,44.1041666666667,STA-BETR817,1368,22.58333333, 472.13750,625.25000000, 707.83333, 807.791667,2021-02-26T00:00:00Z,STA-BETR817_13,3
11.75,21.7041666666667,44.6125,STA-BETR817,724,24.37500000, 498.25000,668.87500000, 720.12500, 852.166667,2021-02-27T00:00:00Z,STA-BETR817_13,4
20.5208333333333,26.7458333333333,34.2291666666667,STA-BETR817,443,17.58333333, 524.35000,491.95833333, 553.87500, 724.000000,2021-02-28T00:00:00Z,STA-BETR817_13,5
20.6041666666667,26.3916666666667,17.25,STA-BETR817,1775,13.04166667, 550.45000,374.04166667, 406.54167, 620.666667,2021-03-01T00:00:00Z,STA-BETR817_13,6
27.7708333333333,34.725,27.9166666666667,STA-BETR817,1471,23.25000000, 576.55000,594.79166667, 659.95833, 771.625000,2021-03-02T00:00:00Z,STA-BETR817_13,7
27.0208333333333,43.3291666666667,49.3333333333333,STA-BETR817,1511,24.37500000, 602.65000,588.83333333, 661.70833, 805.708333,2021-03-03T00:00:00Z,STA-BETR817_13,8
57.9583333333333,83.2041666666667,53.0833333333333,STA-BETR817,1451,23.12500000, 628.75000,602.50000000, 684.38750, 813.375000,2021-03-04T00:00:00Z,STA-BETR817_13,9
41.9791666666667,50.3916666666667,35.4916666666667,STA-BETR817,1412,24.62500000, 654.85000,618.37500000, 740.27917, 820.791667,2021-03-05T00:00:00Z,STA-BETR817_13,10
6.9375,14.9541666666667,22.8958333333333,STA-BETR817,819,25.87500000, 680.95000,634.25000000, 721.41667, 845.541667,2021-03-06T00:00:00Z,STA-BETR817_13,11
13.1875,21.6625,23.2,STA-BETR817,500,16.00000000, 707.05000,491.83333333, 575.68750, 757.583333,2021-03-07T00:00:00Z,STA-BETR817_13,12
14,19.7666666666667,20.4166666666667,STA-BETR817,2042,11.00000000, 733.15833,356.00000000, 397.54167, 594.708333,2021-03-08T00:00:00Z,STA-BETR817_13,13
29.5,43.0583333333333,42.1458333333333,STA-BETR817,1726,23.75000000, 759.26250,577.62500000, 671.00000, 774.625000,2021-03-09T00:00:00Z,STA-BETR817_13,14
25.9166666666667,33.5791666666667,27.0625,STA-BETR817,1788,22.91666667, 785.36250,598.04166667, 665.83333, 788.791667,2021-03-10T00:00:00Z,STA-BETR817_13,15
25.1666666666667,35.1416666666667,28.6041666666667,STA-BETR817,1801,23.70833333, 811.46250,597.04166667, 664.66667, 799.291667,2021-03-11T00:00:00Z,STA-BETR817_13,16
8.14583333333333,17.1416666666667,8.6875,STA-BETR817,1944,20.37500000, 837.56250,604.95833333, 687.50000, 791.583333,2021-03-12T00:00:00Z,STA-BETR817_13,17
7.02083333333333,16.5791666666667,12.0625,STA-BETR817,1085,24.91666667, 863.66250,627.08333333, 706.12500, 842.500000,2021-03-13T00:00:00Z,STA-BETR817_13,18
5.08333333333333,11.5375,8.27083333333333,STA-BETR817,837,16.25000000, 889.76250,474.75000000, 551.70833, 741.583333,2021-03-14T00:00:00Z,STA-BETR817_13,19
5.58333333333333,11.5375,9.7,STA-BETR817,2906,12.83333333, 915.86250,337.16666667, 381.25000, 566.208333,2021-03-15T00:00:00Z,STA-BETR817_13,20
7.14583333333333,15.4333333333333,22.7708333333333,STA-BETR817,2357,22.29166667, 941.96250,573.79166667, 645.04167, 756.541667,2021-03-16T00:00:00Z,STA-BETR817_13,21
9.22916666666667,15.725,26.3666666666667,STA-BETR817,2594,22.12500000, 968.07083,621.02083333, 686.56250, 802.062500,2021-03-17T00:00:00Z,STA-BETR817_13,22
7.72916666666667,14.5791666666667,24,STA-BETR817,2580,23.50000000, 994.17500,717.70833333, 841.87500, 909.437500,2021-03-18T00:00:00Z,STA-BETR817_13,23
8.02083333333333,16.2458333333333,40.8333333333333,STA-BETR817,2703,23.00000000,1020.27500,710.50000000,1001.86250, 985.583333,2021-03-19T00:00:00Z,STA-BETR817_13,24
6.64583333333333,12.85,42.5625,STA-BETR817,1381,23.00000000,1046.37500,715.24583333, 990.71250, 986.383333,2021-03-20T00:00:00Z,STA-BETR817_13,25
11.9583333333333,17.0583333333333,38.2875,STA-BETR817,925,23.00000000,1072.47500,720.00000000, 979.55417, 987.216667,2021-03-21T00:00:00Z,STA-BETR817_13,26
12.4375,22.2875,34.0125,STA-BETR817,3429,23.00000000,1098.57500,724.80000000, 968.39583, 988.016667,2021-03-22T00:00:00Z,STA-BETR817_13,27
10.125,20.1833333333333,30.7416666666667,STA-BETR817,3028,23.00000000,1124.67500,729.58750000, 957.24167, 988.816667,2021-03-23T00:00:00Z,STA-BETR817_13,28
26.4583333333333,37.9333333333333,35.0208333333333,STA-BETR817,2922,23.00000000,1150.77500,734.30000000, 946.08333, 989.616667,2021-03-24T00:00:00Z,STA-BETR817_13,29
38.1875,51.2458333333333,39.6666666666667,STA-BETR817,2695,23.00000000,1176.87500,739.10000000, 934.92917, 990.429167,2021-03-25T00:00:00Z,STA-BETR817_13,30
19,28.475,23.0416666666667,STA-BETR817,2777,23.00000000,1202.98333,743.90000000, 923.77500, 991.250000,2021-03-26T00:00:00Z,STA-BETR817_14,1
11.25,19.8708333333333,20.8,STA-BETR817,1413,23.00000000,1229.08750,748.62916667, 912.62083, 992.050000,2021-03-27T00:00:00Z,STA-BETR817_14,2
6.72916666666667,15.0791666666667,9.52083333333333,STA-BETR817,1003,23.00000000,1255.18750,753.40000000, 901.45833, 992.850000,2021-03-28T00:00:00Z,STA-BETR817_14,3
8.22916666666667,15.3708333333333,14.3416666666667,STA-BETR817,3266,23.00000000,1281.28750,758.20000000, 890.30833, 993.650000,2021-03-29T00:00:00Z,STA-BETR817_14,4
12.6666666666667,23.1625,29.9791666666667,STA-BETR817,2521,23.00000000,1307.38750,762.97083333, 879.15000, 994.479167,2021-03-30T00:00:00Z,STA-BETR817_14,5
19.6666666666667,33.0791666666667,42.7708333333333,STA-BETR817,2313,23.00000000,1333.48750,767.70000000, 867.99167, 995.283333,2021-03-31T00:00:00Z,STA-BETR817_14,6
23.7708333333333,40.3083333333333,54.1041666666667,STA-BETR817,2200,28.70833333,1359.58750,710.33333333, 828.50000,1021.770833,2021-04-01T00:00:00Z,STA-BETR817_14,7
25.7083333333333,42.3916666666667,36.375,STA-BETR817,2385,20.91666667,1385.68750,595.29166667, 639.75000, 821.208333,2021-04-02T00:00:00Z,STA-BETR817_14,8
8.58333333333333,17.9125,16.4166666666667,STA-BETR817,1177,21.29166667,1411.78750,595.37500000, 653.12500, 842.500000,2021-04-03T00:00:00Z,STA-BETR817_14,9
11.5,25.1416666666667,10.6875,STA-BETR817,815,14.75000000,1437.89583,404.41666667, 475.16667, 701.375000,2021-04-04T00:00:00Z,STA-BETR817_14,10
15.9166666666667,26.2041666666667,14.4291666666667,STA-BETR817,921,10.79166667,1464.00000,306.62500000, 349.00000, 571.166667,2021-04-05T00:00:00Z,STA-BETR817_14,11
9.35416666666667,19.2875,9.39583333333333,STA-BETR817,2757,10.33333333,1490.10000,304.75000000, 335.00000, 524.250000,2021-04-06T00:00:00Z,STA-BETR817_14,12
3.66666666666667,9.49583333333333,16.375,STA-BETR817,2374,20.41666667,1516.20000,467.91666667, 580.08333, 741.208333,2021-04-07T00:00:00Z,STA-BETR817_14,13
7.22916666666667,17.0375,15.8125,STA-BETR817,2221,20.50000000,1542.30000,474.79166667, 589.75000, 727.791667,2021-04-08T00:00:00Z,STA-BETR817_14,14
18.8541666666667,29.2666666666667,29.4375,STA-BETR817,2151,21.16666667,1568.40000,500.66666667, 632.66667, 802.375000,2021-04-09T00:00:00Z,STA-BETR817_14,15
14.6875,24.5375,27.9583333333333,STA-BETR817,1181,20.83333333,1594.50000,516.00000000, 644.20833, 842.958333,2021-04-10T00:00:00Z,STA-BETR817_14,16
11.2291666666667,16.3291666666667,16.8875,STA-BETR817,763,12.83333333,1620.60000,402.54166667, 485.62500, 709.291667,2021-04-11T00:00:00Z,STA-BETR817_14,17
3.875,8.70416666666667,13.5416666666667,STA-BETR817,2439,10.33333333,1646.70000,321.33333333, 371.87500, 558.833333,2021-04-12T00:00:00Z,STA-BETR817_14,18
5.875,11.8708333333333,26.9458333333333,STA-BETR817,2096,19.70833333,1672.80833,504.25000000, 581.50000, 768.666667,2021-04-13T00:00:00Z,STA-BETR817_14,19
7.70833333333333,16.5375,32,STA-BETR817,1978,19.91666667,1698.91250,488.58333333, 617.29167, 773.291667,2021-04-14T00:00:00Z,STA-BETR817_14,20
12.7083333333333,20.9333333333333,31.3125,STA-BETR817,1910,20.66666667,1725.01250,494.04166667, 597.45833, 770.416667,2021-04-15T00:00:00Z,STA-BETR817_14,21
7.16666666666667,15.225,27.25,STA-BETR817,2032,19.87500000,1751.11250,504.20833333, 628.00000, 778.916667,2021-04-16T00:00:00Z,STA-BETR817_14,22
6.4375,13.7875,22.0916666666667,STA-BETR817,1034,21.33333333,1777.21250,539.04166667, 628.37500, 844.916667,2021-04-17T00:00:00Z,STA-BETR817_14,23
6.75,13.8083333333333,13.5,STA-BETR817,672,15.00000000,1803.31250,435.16666667, 501.37500, 710.958333,2021-04-18T00:00:00Z,STA-BETR817_14,24
16.9791666666667,25.9958333333333,32.8208333333333,STA-BETR817,2842,12.87500000,1829.41250,351.58333333, 387.25000, 587.916667,2021-04-19T00:00:00Z,STA-BETR817_14,25
26.5833333333333,38.6416666666667,38.7916666666667,STA-BETR817,2258,25.62500000,1855.51250,538.70833333, 629.83333, 778.041667,2021-04-20T00:00:00Z,STA-BETR817_14,26
40.0208333333333,49.7458333333333,30.4791666666667,STA-BETR817,2122,24.08333333,1881.61250,571.00000000, 623.50000, 799.625000,2021-04-21T00:00:00Z,STA-BETR817_14,27
21.3541666666667,34.3083333333333,24.4583333333333,STA-BETR817,1834,24.75000000,1750.00000,576.83333333, 667.12500, 807.208333,2021-04-22T00:00:00Z,STA-BETR817_14,28
10.1875,23.1833333333333,20.5625,STA-BETR817,1816,25.08333333,1324.50000,544.70833333, 658.75000, 817.958333,2021-04-23T00:00:00Z,STA-BETR817_14,29
40.8125,51.975,20.9875,STA-BETR817,941,27.75000000,1459.95833,639.50000000, 687.91667, 873.625000,2021-04-24T00:00:00Z,STA-BETR817_14,30
7.72916666666667,16.5166666666667,8.15833333333333,STA-BETR817,674,18.66666667,1252.87500,471.29166667, 510.62500, 769.416667,2021-04-25T00:00:00Z,STA-BETR817_15,1
